season,batter,balls_faced,runs,avg_pos,matches,made_playoffs,position_group
2021,B Kumar,30,34,9.333333333333334,7,0,Finisher (6+)
2021,CH Gayle,154,193,3.0,10,0,Top Order (3)
2021,CH Morris,49,67,8.0,7,0,Finisher (6+)
2021,D Padikkal,328,411,1.9451219512195121,14,1,Opener (1-2)
2021,DA Miller,113,124,4.831858407079646,8,0,Middle Order (4-5)
2021,DA Warner,181,195,1.2265193370165746,8,0,Opener (1-2)
2021,DJ Hooda,123,160,4.715447154471545,11,0,Middle Order (4-5)
2021,DT Christian,24,14,6.041666666666667,7,1,Finisher (6+)
2021,EJG Morgan,139,133,4.776978417266187,15,1,Middle Order (4-5)
2021,F du Plessis,458,633,2.061135371179039,16,1,Top Order (3)
2021,GJ Maxwell,356,513,4.106741573033708,14,1,Middle Order (4-5)
2021,HH Pandya,112,127,5.214285714285714,11,0,Finisher (6+)
2021,HV Patel,46,59,8.065217391304348,7,1,Finisher (6+)
2021,Ishan Kishan,180,241,3.2055555555555557,10,0,Middle Order (4-5)
2021,JC Buttler,166,254,1.2349397590361446,7,0,Opener (1-2)
2021,JJ Bumrah,17,16,9.529411764705882,7,0,Finisher (6+)
2021,JM Bairstow,175,248,2.605714285714286,7,0,Top Order (3)
2021,JO Holder,72,85,6.819444444444445,7,0,Finisher (6+)
2021,KA Jamieson,55,65,7.818181818181818,7,0,Finisher (6+)
2021,KA Pollard,165,245,5.278787878787878,13,0,Finisher (6+)
2021,KD Karthik,170,223,5.976470588235294,15,1,Finisher (6+)
2021,KH Pandya,123,143,5.512195121951219,12,0,Finisher (6+)
2021,KL Rahul,451,626,1.0,13,0,Opener (1-2)
2021,KS Williamson,235,266,2.9063829787234043,10,0,Top Order (3)
2021,M Shahrukh Khan,114,153,5.947368421052632,10,0,Finisher (6+)
2021,MA Agarwal,314,441,2.0,12,0,Opener (1-2)
2021,MK Pandey,236,292,2.9957627118644066,8,0,Top Order (3)
2021,MM Ali,260,357,3.173076923076923,15,1,Middle Order (4-5)
2021,MP Stoinis,72,89,4.263888888888889,7,1,Middle Order (4-5)
2021,MS Dhoni,107,114,6.08411214953271,11,1,Finisher (6+)
2021,N Pooran,76,85,4.302631578947368,10,0,Middle Order (4-5)
2021,N Rana,314,383,2.4713375796178343,16,1,Top Order (3)
2021,PP Shaw,301,479,1.0,15,1,Opener (1-2)
2021,Q de Kock,256,297,1.671875,11,0,Opener (1-2)
2021,R Parag,83,93,6.0,10,0,Finisher (6+)
2021,R Tewatia,147,155,6.870748299319728,11,0,Finisher (6+)
2021,RA Jadeja,156,227,5.852564102564102,11,0,Finisher (6+)
2021,RA Tripathi,283,397,3.1413427561837457,16,1,Middle Order (4-5)
2021,RD Gaikwad,466,635,1.0,16,1,Opener (1-2)
2021,RG Sharma,299,381,1.3377926421404682,13,0,Opener (1-2)
2021,RR Pant,326,419,3.98159509202454,16,1,Middle Order (4-5)
2021,Rashid Khan,69,83,7.9855072463768115,10,0,Finisher (6+)
2021,S Dhawan,471,587,2.0,16,1,Opener (1-2)
2021,S Dube,193,230,4.176165803108808,9,0,Middle Order (4-5)
2021,SA Yadav,221,317,3.524886877828054,14,0,Middle Order (4-5)
2021,SK Raina,128,160,4.1171875,11,0,Middle Order (4-5)
2021,SO Hetmyer,144,242,5.826388888888889,12,1,Finisher (6+)
2021,SP Narine,47,62,5.468085106382978,10,1,Finisher (6+)
2021,SPD Smith,135,152,2.6814814814814816,7,0,Top Order (3)
2021,SS Iyer,171,175,3.6491228070175437,8,1,Middle Order (4-5)
2021,SV Samson,354,484,2.9604519774011298,14,0,Top Order (3)
2021,Shahbaz Ahmed,53,59,5.60377358490566,7,1,Finisher (6+)
2021,Shubman Gill,402,478,1.2761194029850746,17,1,Opener (1-2)
2021,V Kohli,339,405,1.182890855457227,15,1,Opener (1-2)
2021,VR Iyer,288,370,1.8298611111111112,10,1,Opener (1-2)
2021,WP Saha,140,131,2.8142857142857145,9,0,Top Order (3)
2021,YBK Jaiswal,168,249,1.9821428571428572,10,0,Opener (1-2)
2022,A Badoni,130,161,5.7846153846153845,11,0,Finisher (6+)
2022,A Manohar,75,108,5.48,7,0,Finisher (6+)
2022,AD Russell,192,335,6.463541666666667,12,0,Finisher (6+)
2022,AK Markram,274,381,4.094890510948905,12,0,Middle Order (4-5)
2022,AM Rahane,128,133,1.375,7,0,Opener (1-2)
2022,AR Patel,120,182,6.908333333333333,10,0,Finisher (6+)
2022,AT Rayudu,224,274,4.258928571428571,11,0,Middle Order (4-5)
2022,Abhishek Sharma,320,426,1.159375,14,0,Opener (1-2)
2022,Anuj Rawat,118,129,1.9576271186440677,8,0,Opener (1-2)
2022,D Brevis,113,161,2.938053097345133,7,0,Top Order (3)
2022,D Padikkal,306,376,3.1633986928104574,17,1,Middle Order (4-5)
2022,DA Miller,337,481,4.925816023738872,16,1,Middle Order (4-5)
2022,DA Warner,287,432,2.3902439024390243,12,0,Top Order (3)
2022,DJ Hooda,330,451,4.012121212121212,14,1,Middle Order (4-5)
2022,DP Conway,173,252,2.046242774566474,7,0,Top Order (3)
2022,DR Sams,36,38,5.027777777777778,10,0,Finisher (6+)
2022,F du Plessis,367,468,2.008174386920981,16,1,Top Order (3)
2022,GJ Maxwell,178,301,4.01685393258427,13,1,Middle Order (4-5)
2022,HH Pandya,371,487,3.7951482479784366,15,1,Middle Order (4-5)
2022,HV Patel,39,43,8.487179487179487,7,1,Finisher (6+)
2022,Ishan Kishan,348,418,1.4942528735632183,14,0,Opener (1-2)
2022,JC Buttler,579,863,1.3264248704663213,17,1,Opener (1-2)
2022,JM Bairstow,175,253,1.8342857142857143,11,0,Opener (1-2)
2022,JM Sharma,143,234,5.356643356643357,10,0,Finisher (6+)
2022,JO Holder,44,58,6.0,8,0,Finisher (6+)
2022,K Rabada,43,48,8.744186046511627,7,0,Finisher (6+)
2022,KA Pollard,134,144,5.7388059701492535,11,0,Finisher (6+)
2022,KD Karthik,180,330,6.316666666666666,16,1,Finisher (6+)
2022,KH Pandya,145,183,4.834482758620689,13,1,Middle Order (4-5)
2022,KL Rahul,455,616,1.6417582417582417,14,1,Opener (1-2)
2022,KS Williamson,231,216,2.16017316017316,12,0,Top Order (3)
2022,Kuldeep Yadav,52,48,9.0,7,0,Finisher (6+)
2022,LS Livingstone,240,437,4.275,14,0,Middle Order (4-5)
2022,Lalit Yadav,146,161,4.657534246575342,8,0,Middle Order (4-5)
2022,M Shahrukh Khan,108,117,5.842592592592593,8,0,Finisher (6+)
2022,MA Agarwal,160,196,1.76875,12,0,Opener (1-2)
2022,MM Ali,177,244,3.384180790960452,10,0,Middle Order (4-5)
2022,MP Stoinis,106,156,5.69811320754717,10,1,Finisher (6+)
2022,MR Marsh,189,251,2.3439153439153437,8,0,Top Order (3)
2022,MS Dhoni,188,232,6.388297872340425,12,0,Finisher (6+)
2022,MS Wade,138,157,2.289855072463768,10,1,Top Order (3)
2022,N Pooran,212,306,4.693396226415095,13,0,Middle Order (4-5)
2022,N Rana,251,361,3.99601593625498,14,0,Middle Order (4-5)
2022,PBB Rajapaksa,129,206,3.0155038759689923,9,0,Middle Order (4-5)
2022,PP Shaw,185,283,1.0,10,0,Opener (1-2)
2022,PVD Chameera,28,43,8.321428571428571,7,1,Finisher (6+)
2022,PWH de Silva,43,38,8.488372093023257,7,1,Finisher (6+)
2022,Q de Kock,341,508,1.6686217008797655,15,1,Opener (1-2)
2022,R Ashwin,135,191,4.7555555555555555,12,1,Middle Order (4-5)
2022,R Parag,132,183,6.106060606060606,14,1,Finisher (6+)
2022,R Powell,167,250,5.790419161676646,12,0,Finisher (6+)
2022,R Tewatia,147,217,5.802721088435374,12,0,Finisher (6+)
2022,RA Jadeja,98,116,5.653061224489796,10,0,Finisher (6+)
2022,RA Tripathi,261,413,2.7164750957854404,14,0,Top Order (3)
2022,RD Chahar,68,77,9.147058823529411,8,0,Finisher (6+)
2022,RD Gaikwad,291,368,1.0721649484536082,14,0,Opener (1-2)
2022,RG Sharma,223,268,1.5695067264573992,14,0,Opener (1-2)
2022,RK Singh,117,174,5.880341880341881,7,0,Finisher (6+)
2022,RM Patidar,218,333,2.889908256880734,7,1,Top Order (3)
2022,RR Pant,224,340,3.9732142857142856,13,0,Middle Order (4-5)
2022,RV Uthappa,171,230,1.9824561403508771,11,0,Opener (1-2)
2022,Rashid Khan,44,91,7.0,8,0,Finisher (6+)
2022,S Dhawan,375,460,2.034666666666667,14,0,Top Order (3)
2022,S Dube,185,289,4.6378378378378375,11,0,Middle Order (4-5)
2022,SA Yadav,208,303,3.9038461538461537,8,0,Middle Order (4-5)
2022,SN Thakur,87,120,7.563218390804598,10,0,Finisher (6+)
2022,SO Hetmyer,204,314,5.245098039215686,15,1,Finisher (6+)
2022,SP Narine,40,71,6.225,9,0,Finisher (6+)
2022,SS Iyer,298,401,2.9966442953020134,14,0,Top Order (3)
2022,SV Samson,312,458,3.2884615384615383,17,1,Middle Order (4-5)
2022,SW Billings,138,169,4.804347826086956,8,0,Middle Order (4-5)
2022,Shahbaz Ahmed,181,219,5.624309392265193,11,1,Finisher (6+)
2022,Shubman Gill,365,483,2.0493150684931507,16,1,Top Order (3)
2022,TA Boult,29,40,8.03448275862069,7,1,Finisher (6+)
2022,TH David,86,186,5.534883720930233,8,0,Finisher (6+)
2022,Tilak Varma,303,397,4.399339933993399,14,0,Middle Order (4-5)
2022,UT Yadav,40,55,9.325,7,0,Finisher (6+)
2022,V Kohli,294,341,1.6564625850340136,16,1,Opener (1-2)
2022,VR Iyer,169,182,2.2485207100591715,12,0,Top Order (3)
2022,WP Saha,259,317,1.0,11,1,Opener (1-2)
2022,Washington Sundar,69,101,6.536231884057971,7,0,Finisher (6+)
2022,YBK Jaiswal,194,258,1.1237113402061856,10,1,Opener (1-2)
2023,A Badoni,172,238,5.755813953488372,12,1,Finisher (6+)
2023,A Nortje,29,37,9.689655172413794,7,0,Finisher (6+)
2023,AD Russell,156,227,6.5256410256410255,14,0,Finisher (6+)
2023,AK Markram,197,248,3.934010152284264,13,0,Middle Order (4-5)
2023,AM Rahane,189,326,2.9788359788359786,11,1,Top Order (3)
2023,AR Patel,203,283,6.679802955665025,13,0,Finisher (6+)
2023,AT Rayudu,113,158,5.053097345132743,12,1,Finisher (6+)
2023,Abdul Samad,128,169,7.0,8,0,Finisher (6+)
2023,Abhishek Sharma,157,226,2.0254777070063694,11,0,Top Order (3)
2023,Aman Hakim Khan,101,110,7.00990099009901,9,0,Finisher (6+)
2023,Anuj Rawat,71,91,6.183098591549296,7,0,Finisher (6+)
2023,Atharva Taide,129,186,2.8294573643410854,7,0,Top Order (3)
2023,B Sai Sudharsan,256,362,2.78515625,8,1,Top Order (3)
2023,C Green,282,452,3.127659574468085,16,1,Middle Order (4-5)
2023,D Padikkal,200,261,3.705,11,0,Middle Order (4-5)
2023,DA Miller,178,259,5.106741573033708,13,1,Finisher (6+)
2023,DA Warner,392,516,1.7015306122448979,14,0,Opener (1-2)
2023,DJ Hooda,90,84,3.6666666666666665,12,1,Middle Order (4-5)
2023,DP Conway,481,672,1.9792099792099793,15,1,Opener (1-2)
2023,Dhruv Jurel,88,152,6.704545454545454,11,0,Finisher (6+)
2023,F du Plessis,475,730,2.1515789473684213,14,0,Top Order (3)
2023,GJ Maxwell,218,400,3.669724770642202,14,0,Middle Order (4-5)
2023,H Klaasen,253,448,4.996047430830039,11,0,Middle Order (4-5)
2023,HC Brook,154,190,2.0584415584415585,11,0,Top Order (3)
2023,HH Pandya,253,346,3.300395256916996,15,1,Middle Order (4-5)
2023,Harpreet Brar,41,52,8.390243902439025,8,0,Finisher (6+)
2023,Ishan Kishan,318,454,1.8018867924528301,15,1,Opener (1-2)
2023,JC Buttler,282,392,2.0460992907801416,14,0,Top Order (3)
2023,JJ Roy,188,285,1.553191489361702,8,0,Opener (1-2)
2023,JM Sharma,198,309,5.46969696969697,14,0,Finisher (6+)
2023,K Gowtham,37,61,7.864864864864865,7,1,Finisher (6+)
2023,KD Karthik,104,140,5.769230769230769,13,0,Finisher (6+)
2023,KH Pandya,165,188,3.860606060606061,14,1,Middle Order (4-5)
2023,KL Rahul,242,274,1.4173553719008265,9,0,Opener (1-2)
2023,KR Mayers,263,379,1.703422053231939,13,1,Opener (1-2)
2023,Kuldeep Yadav,48,31,9.375,10,0,Finisher (6+)
2023,LS Livingstone,171,279,4.052631578947368,9,0,Middle Order (4-5)
2023,M Shahrukh Khan,94,156,7.202127659574468,12,0,Finisher (6+)
2023,MA Agarwal,210,270,2.295238095238095,10,0,Top Order (3)
2023,MK Lomror,97,135,4.206185567010309,10,0,Middle Order (4-5)
2023,MK Pandey,146,160,4.554794520547945,9,0,Middle Order (4-5)
2023,MM Ali,91,124,4.670329670329671,10,1,Middle Order (4-5)
2023,MP Stoinis,272,408,4.599264705882353,15,1,Middle Order (4-5)
2023,MR Marsh,97,128,2.556701030927835,9,0,Top Order (3)
2023,MS Dhoni,57,104,7.368421052631579,12,1,Finisher (6+)
2023,N Pooran,207,358,5.917874396135265,15,1,Finisher (6+)
2023,N Rana,293,413,4.044368600682594,14,0,Middle Order (4-5)
2023,N Wadhera,166,241,4.783132530120482,10,1,Middle Order (4-5)
2023,P Simran Singh,238,358,1.3571428571428572,14,0,Opener (1-2)
2023,PD Salt,133,218,2.6390977443609023,9,0,Top Order (3)
2023,PP Shaw,85,106,1.776470588235294,8,0,Opener (1-2)
2023,R Ashwin,51,67,5.705882352941177,9,0,Finisher (6+)
2023,R Parag,66,78,5.46969696969697,7,0,Finisher (6+)
2023,R Tewatia,57,87,6.5964912280701755,10,1,Finisher (6+)
2023,RA Jadeja,133,190,6.451127819548872,12,1,Finisher (6+)
2023,RA Tripathi,213,273,2.943661971830986,13,0,Top Order (3)
2023,RD Gaikwad,400,590,1.305,15,1,Opener (1-2)
2023,RG Sharma,250,332,1.416,16,1,Opener (1-2)
2023,RK Singh,317,474,5.577287066246057,14,0,Finisher (6+)
2023,RR Rossouw,141,209,4.0638297872340425,9,0,Middle Order (4-5)
2023,Rahmanullah Gurbaz,170,227,1.7588235294117647,11,0,Opener (1-2)
2023,Rashid Khan,60,130,8.266666666666667,9,1,Finisher (6+)
2023,Ravi Bishnoi,27,20,8.62962962962963,7,1,Finisher (6+)
2023,S Dhawan,261,373,2.3295019157088124,11,0,Top Order (3)
2023,S Dube,264,418,4.128787878787879,14,1,Middle Order (4-5)
2023,SA Yadav,334,605,3.748502994011976,16,1,Middle Order (4-5)
2023,SM Curran,203,276,5.5911330049261085,13,0,Finisher (6+)
2023,SN Thakur,70,113,6.7,9,0,Finisher (6+)
2023,SO Hetmyer,197,299,5.685279187817259,13,0,Finisher (6+)
2023,SP Narine,25,21,7.04,10,0,Finisher (6+)
2023,SV Samson,236,362,3.305084745762712,14,0,Middle Order (4-5)
2023,Shubman Gill,564,890,2.1631205673758864,17,1,Top Order (3)
2023,Sikandar Raza,98,139,5.26530612244898,7,0,Finisher (6+)
2023,TH David,146,231,5.863013698630137,15,1,Finisher (6+)
2023,Tilak Varma,209,343,4.655502392344498,11,1,Middle Order (4-5)
2023,V Kohli,457,639,1.0,14,0,Opener (1-2)
2023,V Shankar,188,301,4.345744680851064,10,1,Middle Order (4-5)
2023,VR Iyer,277,404,3.07942238267148,14,0,Middle Order (4-5)
2023,WP Saha,287,371,1.0,17,1,Opener (1-2)
2023,YBK Jaiswal,382,625,1.0,14,0,Opener (1-2)
2024,A Badoni,171,235,5.982456140350878,12,0,Finisher (6+)
2024,A Raghuvanshi,105,163,2.8285714285714287,7,0,Top Order (3)
2024,AD Russell,120,222,6.05,9,0,Finisher (6+)
2024,AK Markram,177,220,3.7231638418079096,11,1,Middle Order (4-5)
2024,AM Rahane,196,242,2.2653061224489797,12,0,Top Order (3)
2024,AR Patel,179,235,5.407821229050279,12,0,Finisher (6+)
2024,Abdul Samad,108,182,6.787037037037037,12,1,Finisher (6+)
2024,Abhishek Sharma,237,484,2.029535864978903,16,1,Top Order (3)
2024,Abishek Porel,205,327,3.4146341463414633,12,0,Middle Order (4-5)
2024,Ashutosh Sharma,113,189,7.6902654867256635,9,0,Finisher (6+)
2024,B Sai Sudharsan,373,527,2.4986595174262733,12,0,Top Order (3)
2024,C Green,178,255,4.387640449438202,12,1,Middle Order (4-5)
2024,D Padikkal,53,38,3.150943396226415,7,0,Middle Order (4-5)
2024,DA Miller,139,210,4.561151079136691,9,0,Middle Order (4-5)
2024,DA Warner,125,168,1.464,8,0,Opener (1-2)
2024,DJ Hooda,105,145,4.390476190476191,9,0,Middle Order (4-5)
2024,DJ Mitchell,223,318,3.6457399103139014,13,0,Middle Order (4-5)
2024,Dhruv Jurel,141,195,5.219858156028369,11,1,Finisher (6+)
2024,F du Plessis,271,438,2.0,15,1,Opener (1-2)
2024,GJ Maxwell,43,52,4.465116279069767,9,1,Middle Order (4-5)
2024,H Klaasen,280,479,4.992857142857143,15,1,Middle Order (4-5)
2024,HH Pandya,151,216,5.132450331125828,13,0,Finisher (6+)
2024,Harpreet Brar,54,75,8.685185185185185,7,0,Finisher (6+)
2024,Ishan Kishan,215,320,1.4744186046511627,14,0,Opener (1-2)
2024,J Fraser-McGurk,141,330,1.900709219858156,9,0,Opener (1-2)
2024,JC Buttler,255,359,2.2941176470588234,11,0,Top Order (3)
2024,JM Bairstow,195,298,2.194871794871795,11,0,Top Order (3)
2024,JM Sharma,142,187,5.394366197183099,12,0,Finisher (6+)
2024,KD Karthik,174,326,6.563218390804598,13,1,Finisher (6+)
2024,KH Pandya,105,133,6.552380952380952,11,0,Finisher (6+)
2024,KL Rahul,382,520,2.0523560209424083,14,0,Top Order (3)
2024,LS Livingstone,78,111,5.461538461538462,7,0,Finisher (6+)
2024,M Shahrukh Khan,75,127,4.653333333333333,7,0,Middle Order (4-5)
2024,MK Lomror,68,125,6.573529411764706,10,1,Finisher (6+)
2024,MP Stoinis,263,388,3.1749049429657794,14,0,Middle Order (4-5)
2024,MS Dhoni,73,161,7.493150684931507,11,0,Finisher (6+)
2024,N Pooran,280,499,5.175,14,0,Finisher (6+)
2024,Naman Dhir,79,140,4.670886075949367,7,0,Middle Order (4-5)
2024,Nithish Kumar Reddy,212,303,4.5424528301886795,11,1,Middle Order (4-5)
2024,P Simran Singh,213,334,2.112676056338028,14,0,Top Order (3)
2024,PD Salt,239,435,1.0,12,0,Opener (1-2)
2024,PJ Cummins,95,136,8.83157894736842,10,1,Finisher (6+)
2024,PP Shaw,121,198,1.0578512396694215,8,0,Opener (1-2)
2024,Q de Kock,186,250,1.0268817204301075,11,0,Opener (1-2)
2024,R Ashwin,74,86,5.418918918918919,8,1,Finisher (6+)
2024,R Parag,384,573,4.0,14,1,Middle Order (4-5)
2024,R Powell,68,103,7.0,7,1,Finisher (6+)
2024,R Ravindra,138,222,2.0144927536231885,10,0,Top Order (3)
2024,R Tewatia,129,188,6.434108527131783,9,0,Finisher (6+)
2024,RA Jadeja,187,267,5.363636363636363,11,0,Finisher (6+)
2024,RD Gaikwad,413,583,2.0121065375302662,14,0,Top Order (3)
2024,RG Sharma,278,417,1.5827338129496402,14,0,Opener (1-2)
2024,RK Singh,113,168,5.929203539823009,11,0,Finisher (6+)
2024,RM Patidar,223,395,3.807174887892377,13,1,Middle Order (4-5)
2024,RR Pant,287,446,4.620209059233449,13,0,Middle Order (4-5)
2024,RR Rossouw,116,211,2.6551724137931036,8,0,Top Order (3)
2024,Ramandeep Singh,62,125,6.951612903225806,9,0,Finisher (6+)
2024,Rashid Khan,71,102,7.802816901408451,8,0,Finisher (6+)
2024,S Dube,244,396,4.536885245901639,14,0,Middle Order (4-5)
2024,SA Yadav,206,345,3.378640776699029,11,0,Middle Order (4-5)
2024,SD Hope,122,183,3.2868852459016393,9,0,Middle Order (4-5)
2024,SM Curran,219,270,4.3561643835616435,12,0,Middle Order (4-5)
2024,SO Hetmyer,69,113,5.956521739130435,9,1,Finisher (6+)
2024,SP Narine,270,488,2.077777777777778,14,1,Top Order (3)
2024,SS Iyer,239,351,4.364016736401673,14,1,Middle Order (4-5)
2024,SV Samson,346,531,2.7023121387283235,15,1,Top Order (3)
2024,Shahbaz Ahmed,166,215,6.096385542168675,12,1,Finisher (6+)
2024,Shashank Singh,215,354,5.037209302325581,14,0,Finisher (6+)
2024,Shubman Gill,289,426,2.0,12,0,Opener (1-2)
2024,T Stubbs,198,378,5.161616161616162,13,0,Finisher (6+)
2024,TH David,152,241,6.875,11,0,Finisher (6+)
2024,TM Head,296,567,1.385135135135135,15,1,Opener (1-2)
2024,Tilak Varma,278,416,4.363309352517986,13,0,Middle Order (4-5)
2024,V Kohli,479,741,1.0,15,1,Opener (1-2)
2024,V Shankar,72,83,5.194444444444445,7,0,Finisher (6+)
2024,VR Iyer,233,370,3.832618025751073,13,1,Middle Order (4-5)
2024,WG Jacks,131,230,3.0,8,0,Top Order (3)
2024,WP Saha,115,136,1.0,9,0,Opener (1-2)
2024,YBK Jaiswal,279,435,1.0,15,1,Opener (1-2)
2025,A Badoni,222,329,5.027027027027027,11,0,Finisher (6+)
2025,A Mhatre,127,240,1.5826771653543308,7,0,Opener (1-2)
2025,A Raghuvanshi,215,300,4.311627906976744,11,0,Middle Order (4-5)
2025,AD Russell,102,167,6.294117647058823,10,0,Finisher (6+)
2025,AK Markram,299,445,1.4548494983277591,13,0,Opener (1-2)
2025,AM Rahane,264,390,2.821969696969697,12,0,Top Order (3)
2025,AR Patel,167,263,4.592814371257485,11,0,Middle Order (4-5)
2025,Abdul Samad,93,164,6.376344086021505,12,0,Finisher (6+)
2025,Abhishek Sharma,227,439,1.6255506607929515,13,0,Opener (1-2)
2025,Abishek Porel,205,301,2.1414634146341465,13,0,Top Order (3)
2025,Aniket Verma,142,236,5.464788732394366,12,0,Finisher (6+)
2025,Ashutosh Sharma,127,204,7.102362204724409,9,0,Finisher (6+)
2025,B Sai Sudharsan,486,759,1.0,15,1,Opener (1-2)
2025,D Padikkal,164,247,2.8658536585365852,10,0,Top Order (3)
2025,DA Miller,120,153,5.591666666666667,10,0,Finisher (6+)
2025,Dhruv Jurel,213,333,5.046948356807512,13,0,Finisher (6+)
2025,F du Plessis,163,202,2.2822085889570554,9,0,Top Order (3)
2025,H Klaasen,282,487,4.4822695035460995,13,0,Middle Order (4-5)
2025,HH Pandya,137,224,5.474452554744525,12,1,Finisher (6+)
2025,Harshit Rana,53,57,9.20754716981132,7,0,Finisher (6+)
2025,Ishan Kishan,232,354,3.1508620689655173,13,0,Middle Order (4-5)
2025,JC Archer,50,63,8.3,7,0,Finisher (6+)
2025,JC Buttler,330,538,3.0,13,0,Top Order (3)
2025,JM Sharma,148,261,5.743243243243243,11,1,Finisher (6+)
2025,JP Inglis,171,278,3.4444444444444446,11,1,Middle Order (4-5)
2025,KH Pandya,86,109,6.046511627906977,7,1,Finisher (6+)
2025,KK Nair,115,198,2.2869565217391306,8,0,Top Order (3)
2025,KL Rahul,360,539,2.7888888888888888,13,0,Top Order (3)
2025,LS Livingstone,84,112,4.916666666666667,8,1,Middle Order (4-5)
2025,M Jansen,63,75,7.825396825396825,8,0,Finisher (6+)
2025,M Shahrukh Khan,100,179,4.97,11,1,Middle Order (4-5)
2025,MJ Santner,33,40,7.878787878787879,8,1,Finisher (6+)
2025,MP Stoinis,86,160,6.1395348837209305,11,1,Finisher (6+)
2025,MR Marsh,383,627,1.5613577023498695,13,0,Opener (1-2)
2025,MS Dhoni,145,196,7.337931034482758,13,0,Finisher (6+)
2025,N Pooran,267,524,3.134831460674157,14,0,Middle Order (4-5)
2025,N Rana,134,217,3.1417910447761193,11,0,Middle Order (4-5)
2025,N Wadhera,253,369,4.8023715415019765,15,1,Middle Order (4-5)
2025,Naman Dhir,138,252,6.007246376811594,12,1,Finisher (6+)
2025,Nithish Kumar Reddy,153,182,4.61437908496732,11,0,Middle Order (4-5)
2025,P Simran Singh,370,599,2.0432432432432432,18,1,Top Order (3)
2025,PD Salt,229,403,1.0,13,1,Opener (1-2)
2025,PJ Cummins,58,97,8.0,9,0,Finisher (6+)
2025,Priyansh Arya,299,545,1.0,18,1,Opener (1-2)
2025,Q de Kock,117,152,1.5213675213675213,8,0,Opener (1-2)
2025,R Parag,236,393,3.6822033898305087,14,0,Middle Order (4-5)
2025,R Ravindra,149,191,1.2080536912751678,8,0,Opener (1-2)
2025,R Tewatia,59,99,5.796610169491525,11,1,Finisher (6+)
2025,RA Jadeja,222,301,5.027027027027027,14,0,Finisher (6+)
2025,RD Rickelton,257,388,1.4396887159533074,14,0,Opener (1-2)
2025,RG Sharma,280,418,1.6785714285714286,15,1,Opener (1-2)
2025,RK Singh,134,206,5.8283582089552235,11,0,Finisher (6+)
2025,RM Patidar,217,312,3.815668202764977,14,1,Middle Order (4-5)
2025,RR Pant,202,269,3.51980198019802,13,0,Middle Order (4-5)
2025,Ramandeep Singh,35,47,8.114285714285714,7,0,Finisher (6+)
2025,Rashid Khan,28,40,7.285714285714286,8,1,Finisher (6+)
2025,S Dube,270,357,5.325925925925926,14,0,Finisher (6+)
2025,SA Yadav,427,717,3.6721311475409837,16,1,Middle Order (4-5)
2025,SB Dubey,66,106,7.045454545454546,8,0,Finisher (6+)
2025,SE Rutherford,185,291,4.345945945945946,11,1,Middle Order (4-5)
2025,SO Hetmyer,164,239,6.353658536585366,13,0,Finisher (6+)
2025,SP Narine,144,246,2.298611111111111,12,0,Top Order (3)
2025,SS Iyer,345,604,3.408695652173913,17,1,Middle Order (4-5)
2025,SV Samson,203,285,2.310344827586207,9,0,Top Order (3)
2025,Shashank Singh,228,350,6.447368421052632,14,1,Finisher (6+)
2025,Shubman Gill,417,650,2.0,15,1,Opener (1-2)
2025,T Stubbs,199,300,5.683417085427136,13,0,Finisher (6+)
2025,TH David,101,187,6.851485148514851,9,0,Finisher (6+)
2025,TM Head,230,374,1.691304347826087,12,0,Opener (1-2)
2025,Tilak Varma,248,343,4.137096774193548,13,1,Middle Order (4-5)
2025,V Kohli,454,657,2.0991189427312777,15,1,Top Order (3)
2025,V Nigam,79,142,7.113924050632911,8,0,Finisher (6+)
2025,V Suryavanshi,122,252,2.0,7,0,Opener (1-2)
2025,VR Iyer,102,142,4.46078431372549,7,0,Middle Order (4-5)
2025,WG Jacks,172,233,2.7906976744186047,11,0,Top Order (3)
2025,YBK Jaiswal,350,559,1.0,14,0,Opener (1-2)
